dataset,dataset_label,seed,method,endpoint_valid,endpoint_invalid_reason,n_dag_extensions,total_tests,contradicted_tests,contradicted_independence_tests,contradicted_dependence_tests,contradiction_rate,all_tests_enforced,raw_graph_path,facts_path
asia,Asia (8),2047,MPC,True,,8.0,170,52.0,2.0,50.0,0.3058823529411765,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0021_seed_2047.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep22/facts.lp
asia,Asia (8),2048,MPC,True,,4.0,140,46.0,4.0,42.0,0.32857142857142857,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0022_seed_2048.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep23/facts.lp
asia,Asia (8),2049,MPC,True,,4.0,127,42.0,4.0,38.0,0.33070866141732286,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0023_seed_2049.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep24/facts.lp
asia,Asia (8),2050,MPC,True,,4.0,140,47.0,3.0,44.0,0.3357142857142857,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0024_seed_2050.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep25/facts.lp
asia,Asia (8),2051,MPC,True,,4.0,127,40.0,3.0,37.0,0.31496062992125984,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0025_seed_2051.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep26/facts.lp
asia,Asia (8),2052,MPC,True,,4.0,157,54.0,3.0,51.0,0.34394904458598724,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0026_seed_2052.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep27/facts.lp
asia,Asia (8),2053,MPC,True,,4.0,167,57.0,5.0,52.0,0.3413173652694611,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0027_seed_2053.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep28/facts.lp
asia,Asia (8),2054,MPC,True,,4.0,124,41.0,5.0,36.0,0.33064516129032256,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0028_seed_2054.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep29/facts.lp
asia,Asia (8),2055,MPC,True,,8.0,145,44.0,4.0,40.0,0.30344827586206896,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0029_seed_2055.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep30/facts.lp
asia,Asia (8),2056,MPC,True,,4.0,146,51.0,4.0,47.0,0.3493150684931507,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0030_seed_2056.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep31/facts.lp
asia,Asia (8),2057,MPC,True,,4.0,142,44.0,5.0,39.0,0.30985915492957744,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0031_seed_2057.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep32/facts.lp
asia,Asia (8),2058,MPC,True,,4.0,140,45.0,3.0,42.0,0.32142857142857145,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0032_seed_2058.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep33/facts.lp
asia,Asia (8),2059,MPC,True,,4.0,134,43.0,5.0,38.0,0.3208955223880597,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0033_seed_2059.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep34/facts.lp
asia,Asia (8),2060,MPC,True,,4.0,140,46.0,3.0,43.0,0.32857142857142857,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0034_seed_2060.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep35/facts.lp
asia,Asia (8),2061,MPC,True,,4.0,134,43.0,3.0,40.0,0.3208955223880597,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0035_seed_2061.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep36/facts.lp
asia,Asia (8),2062,MPC,True,,4.0,140,47.0,4.0,43.0,0.3357142857142857,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0036_seed_2062.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep37/facts.lp
asia,Asia (8),2063,MPC,True,,4.0,140,47.0,5.0,42.0,0.3357142857142857,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0037_seed_2063.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep38/facts.lp
asia,Asia (8),2064,MPC,True,,5.0,152,47.0,7.0,40.0,0.3092105263157895,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0038_seed_2064.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep39/facts.lp
asia,Asia (8),2065,MPC,True,,4.0,149,53.0,5.0,48.0,0.35570469798657717,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0039_seed_2065.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep40/facts.lp
asia,Asia (8),2066,MPC,True,,4.0,140,47.0,5.0,42.0,0.3357142857142857,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0040_seed_2066.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep41/facts.lp
asia,Asia (8),2067,MPC,True,,4.0,140,45.0,3.0,42.0,0.32142857142857145,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0041_seed_2067.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep42/facts.lp
asia,Asia (8),2068,MPC,True,,4.0,140,47.0,3.0,44.0,0.3357142857142857,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0042_seed_2068.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep43/facts.lp
asia,Asia (8),2069,MPC,True,,4.0,134,42.0,3.0,39.0,0.31343283582089554,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0043_seed_2069.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep44/facts.lp
asia,Asia (8),2070,MPC,True,,4.0,155,50.0,5.0,45.0,0.3225806451612903,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0044_seed_2070.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep45/facts.lp
asia,Asia (8),2071,MPC,True,,4.0,134,42.0,4.0,38.0,0.31343283582089554,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0045_seed_2071.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep46/facts.lp
asia,Asia (8),2072,MPC,True,,4.0,146,51.0,5.0,46.0,0.3493150684931507,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0046_seed_2072.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep47/facts.lp
asia,Asia (8),2073,MPC,True,,8.0,145,44.0,4.0,40.0,0.30344827586206896,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0047_seed_2073.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep48/facts.lp
asia,Asia (8),2074,MPC,True,,8.0,157,54.0,6.0,48.0,0.34394904458598724,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0048_seed_2074.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep49/facts.lp
asia,Asia (8),2075,MPC,True,,4.0,140,44.0,2.0,42.0,0.3142857142857143,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0049_seed_2075.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep50/facts.lp
er5,ER (5),2026,MPC,True,,4.0,36,0.0,0.0,0.0,0.0,True,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0000_seed_2026.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep1/facts.lp
er5,ER (5),2027,MPC,True,,1.0,47,5.0,5.0,0.0,0.10638297872340426,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0001_seed_2027.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep2/facts.lp
er5,ER (5),2028,MPC,True,,1.0,47,1.0,1.0,0.0,0.02127659574468085,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0002_seed_2028.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep3/facts.lp
er5,ER (5),2029,MPC,True,,4.0,27,3.0,2.0,1.0,0.1111111111111111,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0003_seed_2029.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep4/facts.lp
er5,ER (5),2030,MPC,True,,10.0,32,7.0,3.0,4.0,0.21875,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0004_seed_2030.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep5/facts.lp
er5,ER (5),2031,MPC,True,,3.0,37,4.0,2.0,2.0,0.10810810810810811,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0005_seed_2031.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep6/facts.lp
er5,ER (5),2032,MPC,True,,2.0,34,3.0,1.0,2.0,0.08823529411764706,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0006_seed_2032.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep7/facts.lp
er5,ER (5),2033,MPC,True,,2.0,47,0.0,0.0,0.0,0.0,True,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0007_seed_2033.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep8/facts.lp
er5,ER (5),2034,MPC,True,,2.0,41,1.0,1.0,0.0,0.024390243902439025,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0008_seed_2034.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep9/facts.lp
er5,ER (5),2035,MPC,True,,2.0,31,5.0,4.0,1.0,0.16129032258064516,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0009_seed_2035.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep10/facts.lp
er5,ER (5),2036,MPC,True,,1.0,47,4.0,4.0,0.0,0.0851063829787234,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0010_seed_2036.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep11/facts.lp
er5,ER (5),2037,MPC,True,,3.0,28,0.0,0.0,0.0,0.0,True,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0011_seed_2037.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep12/facts.lp
er5,ER (5),2038,MPC,True,,2.0,38,5.0,5.0,0.0,0.13157894736842105,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0012_seed_2038.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep13/facts.lp
er5,ER (5),2039,MPC,True,,12.0,27,7.0,0.0,7.0,0.25925925925925924,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0013_seed_2039.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep14/facts.lp
er5,ER (5),2040,MPC,True,,10.0,41,7.0,4.0,3.0,0.17073170731707318,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0014_seed_2040.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep15/facts.lp
er5,ER (5),2041,MPC,True,,3.0,42,2.0,2.0,0.0,0.047619047619047616,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0015_seed_2041.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep16/facts.lp
er5,ER (5),2042,MPC,True,,1.0,52,5.0,3.0,2.0,0.09615384615384616,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0016_seed_2042.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep17/facts.lp
er5,ER (5),2043,MPC,True,,3.0,42,2.0,0.0,2.0,0.047619047619047616,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0017_seed_2043.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep18/facts.lp
er5,ER (5),2044,MPC,True,,3.0,42,1.0,0.0,1.0,0.023809523809523808,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0018_seed_2044.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep19/facts.lp
er5,ER (5),2045,MPC,True,,2.0,39,2.0,1.0,1.0,0.05128205128205128,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0019_seed_2045.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep20/facts.lp
er5,ER (5),2046,MPC,True,,6.0,33,0.0,0.0,0.0,0.0,True,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0020_seed_2046.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep21/facts.lp
er5,ER (5),2047,MPC,True,,2.0,24,0.0,0.0,0.0,0.0,True,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0021_seed_2047.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep22/facts.lp
er5,ER (5),2048,MPC,True,,2.0,29,0.0,0.0,0.0,0.0,True,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0022_seed_2048.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep23/facts.lp
er5,ER (5),2049,MPC,True,,4.0,32,1.0,1.0,0.0,0.03125,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0023_seed_2049.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep24/facts.lp
er5,ER (5),2050,MPC,True,,4.0,36,3.0,3.0,0.0,0.08333333333333333,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0024_seed_2050.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep25/facts.lp
er5,ER (5),2051,MPC,True,,3.0,24,0.0,0.0,0.0,0.0,True,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0025_seed_2051.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep26/facts.lp
er5,ER (5),2052,MPC,True,,2.0,28,3.0,3.0,0.0,0.10714285714285714,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0026_seed_2052.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep27/facts.lp
er5,ER (5),2053,MPC,True,,3.0,24,0.0,0.0,0.0,0.0,True,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0027_seed_2053.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep28/facts.lp
er5,ER (5),2054,MPC,True,,2.0,35,2.0,2.0,0.0,0.05714285714285714,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0028_seed_2054.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep29/facts.lp
er5,ER (5),2055,MPC,True,,2.0,29,3.0,2.0,1.0,0.10344827586206896,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0029_seed_2055.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep30/facts.lp
er5,ER (5),2056,MPC,True,,2.0,47,0.0,0.0,0.0,0.0,True,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/er5/MPC/run_0030_seed_2056.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_sparse_alpha001_noweight_50rep/wc_sweep_5_2026_er_sparse_alpha001_noweight_seed2026_2075_20260715_175814/rep31/facts.lp
